1.611536°||109.331234°
1.610101°||109.330266°
1.606978°||109.322935°
1.605724°||109.32005°
1.5883916°||109.3256749°
1.642927°||109.302089°
1.642927°||109.302089°
1.631942°||109.318915°
1.64033°||109.363178°
1.640346°||109.360582°
1.643321°||109.332042°
1.651699°||109.344855°
1.6516667°||109.344897°
1.518336||109.354966
1.504144||109.356225
1.509289||109.375413
1.509289||109.375413
1.509114||109.381386
1.509359||109.382723
1.508958||109.384292
1.508485||109.397642
1.4732310||109.2993921
1.4737459||109.3048229
1.4762566||109.3169756
1.477982||109.324530
1.477546||109.344425
1.477546||109.344425
1.479975||109.351471
1.479975||109.351471
1.489293||109.360193
1,489594||109.359961
1.494347||109.359369
1.494347||109.359369
1,5231533||109,3407252
1,5248566||109,3408342
1.523202||109.331171
1,5190084||109,3323933
1,5350008||109,3367385
1,5465703||109,3474288
1.5559567||109.355329
1.560084||109.350722
1.584104||109.342290
1.583011||109.355016
1.600721||109.359211
1.607805||109.353687
1.5609285961057133||109.40347952423589
1.566662||109.411941
1.5563124037269802||109.43734085461152
1.550294||109.424421
1.555522||109.432710
1,5575640||109,4290698
1.561617||109.430518
1.551205||109.442677
1.264714||109.137705
1,2636297||109,1368536
1,2652658||109,1350893
1,2669069||109,1335890
1,2715014||109,1320360
1,2706028||109,1306188
1,2694919||109,1273183
1,2896755||109,1095544
1.284877||109.150093
1.288481||109.151786
1.291029||109.153481
1.296785||109.155775
1.298974||109.156989
1.302551||109.158721
1.301905||109.158476
1.311799||109.146099
1.312677||109.144537
1.298572||109.144588
1.301300||109.141832
1.304605||109.137729
1.306579||109.133974
1.309119||109.129594
1.311739||109.125884
1.313372||109.123759
1.305879||109.079783
1.292848||109.090865
1.292852||109.090914
1.283588||109.097788
1.252407||109.121480
1.254731||109.120678
1.263433||109.112660
1.267557||109.109057
1.267252||109.110609
1.278955||109.144737
1.281875||109.137607
1.285311||109.131238
1.289019||109.124364
1.290659||109.122331
1.293371||109.117955
1.294009||109.115368
1.295041||109.114126
1.295890||109.112421
1.296319||109.111606
1.305469||109.100182
1.299859||109.073432
1.285697||109.084544
1.272449||109.089409
1.264737||109.103145
1.185507||109.044195
1.177736||109.043197
1.176774||109.043431
1.173847||109.042792
1.167538||109.041863
1.178822||109.054205
1.178929||109.056981
1.194936||109.055261
1.194706||109.053630
1.194151||109.050260
1.168579||109.055585
1.162270||109.055683
1.154091||109.058192
1.179720||109.060659
1.180323||109.061671
1.188733||109.057488
1.194930||109.056312
1.196973||109.055860
1.177059||109.064906
09'47.9"N 109°04'13.6"E
1.163193||109.070164
1.163872||109.077842
1.182571||109.072600
1.184049||109.076451
1.185445||109.079599
1.186063||109.081135
1.186924||109.083741
1.189873||109.082851
1.191752||109.083317
1.194355||109.082114
1.193977||109.082963
1.188005||109.085155
1.188734||109.087412
1.186562||109.085569
1.186919||109.084693
1.183970||109.085456
1.182107||109.086135
1.178506||109.087533
1.176116||109.088172
1.174099||109.090097
1.169989||109.091322
1.171291||109.089905
1.169375||109.089317
1,16686||109.08969,47,7m
1,16185||109.0879,44,4m
1,1577||109.0861,35,6m
1,15566||109.09912,29,0m
1,15172||109.10014,42,7m
1,14849||109.10123
1,14627||109.09491,28,8m
1,14154,10909975,41,3m
1,13675||109.10322,24,7m
1,15321||109.08384,27,1m
1,14961||109.08144,27,3m
1,14221||109.07863,40,1m
1,13924||109.09044,16,2m
1,13562||109.09439,32,0m
1,13162||109.09607,10,9m
1,12701||109.0973,45,7m
1.157355||109.070233
1.152753||109.072971
1.143547||109.070361
1.136973||109.073103
1.134726||109.075781
1.131681||109.077072
1.129356||109.078294
1.124749||109.080206
1.122854||109.081056
1.118176||109.082476
1.116998||109.083304
1.162198||109.041854
1.152457||109.045201
1.142288||109.056217
1.136794||109.059283
1.133361||109.064740
1.130190||109.066888
1.123931||109.070990
1.121074||109.073287
1.113979||109.075843
1.109957||109.077003
1.103202||109.079030
1.140699||109.070582
1.399174||109.359940
1.401193||109.359274
1.401206||109.360986
1.402552||109.361331
1.403701||109.361618
1.405075||109.362605
1.403454||109.363276
1.400749||109.362404
1.406804||109.364383
1.405554||109.365566
1.405628||109.368194
1.403933||109.368475
1.402809||109.370416
1.403395||109.372179
1.402302||109.372379
1.402825||109.374015
1.400437||109.376039
1.400652||109.382177
1.404465||109.365111
1.403004||109.366516
1.401756||109.369036
1.399481||109.373389
1.402346||109.390449
1.402416||109.391513
1.401411||109.393832
1.400478||109.391708
1.410636||109.408064
1.409613||109.413247
1.407315||109.418320
1.408424||109.411311
1.407635||109.414984
1.406974||109.418478
1.40601||109.43561
1.40797||109.43575
1.39610||109.44378
1.3936949||109.4439836
1.39304||109.444333
1.3867031||109.4448751
1.3675741||109.4460033
1.36406||109.44635
1.30499° U||109.23485° T
1.30330° U||109.23631° T
1.30367° U||109.23788° T
1.29681° U||109.24058° T
1.29932° U||109.24382° T
1.30080° U||109.24597° T
1.30127° U||109.24610° T
1.294064||109.225451
1.294064||109.225451
1.294064||109.225451
1.297637||109.222194
1.304743||109.227213
1.304366||109.226851
1.315619||109.253454
1.315619||109.253454
1.286855||109.212414
1.2869||109.212362
1.286211||109.213909
1.285074||109.213323
1.283026||109.213431
1.282187 Long109.218096
1.280185 Long109.214207
1.28001||109.213288
1.27978||109.211065
1.269853||109.184413
1.266604||109.187391
1.263223||109.188288
1.264877||109.190853
1.267680||109.196058
1.268624||109.195879
1.273231||109.195624
1.268417||109.197325
1.282728||109.200640
1.283822||109.199256
1.286085||109.204194
Lat 1.296836||109.206164
Lat 1.296814||109.207414
Lat 1.297531||109.194807
Lat 1.292053||109.188226
Lat 1.287792||109.178243
Lat 1.302633||109.178278
1.246898||109.182379
1.249327||109.176859
1.250761||109.173715
1.254155||109.176878
1.253586||109.173732
1.251793||109.171483
1.260433||109.179408
1.261274||109.184666
1.263063||109.182048
"1.264889||109.180187
"
1.266963||109.179589
1.336836||510.92087921
1.332523||010.92052529
1.3289566||109.2026042
1.3245871||109.1989460
1.3213767||109.1965776
1.3188967||109.1915307
1.3140489||109.1867725
1.294298||109.012816
1.286374||109.004929
1.284118||109.001885
1.279676||108.997452
1.270808||108.993342
1.269239||108.990395
1.230699||108.982677
1.224646||108.979261
1.219253||108.975887
1.210230||108.969732
1.242003||109.005169
1.240252||109.005301
1.240247||109.008795
1.240196||109.013114
1.239387||109.016239
1.240368||109.015985
1.235935||109.022794
1.235002||109.027173
1.253314||109.015720
1.260325||109.017366
1.266558||109.019536
1.274877||109.022105
1.277484||109.023713
1.282508||109.026209
1.283632||109.027295
1.283494||109.027502
1.285667||109.027818
1.286367||109.021209
1.285310||109.024707
1.290562||109.030997
1.287031||109.029890
1.279277||109.033685
1.279803||109.041037
1.277496||109.041306
1.289109||109.045600
1.290292||109.046909
1.268220||109.033094
1.2647839||109.0325341
1.258174||109.032465
1.245180||109.033642
1.2386121123340432||109.03343901142271
1.236143714678998||109.03351813658873
1.2374074112084066||109.03635323150121
1.2395544514151378||109.03968444996428
1.227050208175766||109.04467335874325
1.272841||109.041757
1.268020||109.041971
1.265092||109.042018
1.260573||109.042254
1.258638||109.042372
1.251868||109.043872
1,2469427||109,0452420
1,2447900||109,0458791
1,2409356||109,0448830
1,2429139||109,0499664
1,2386656||109,0480684
1,2346590||109,0489918
1,2237872||109,0507208
1,2168170||109,0520290
1.245644||109.055887
1.235386||109.059977
1.230667||109.061918
1.229116||109.063581
1.249021||109.063231
1.247659||109.062404
1.239884||109.074029
1.229181||109.077146
1.250526||109.072168
1.251228||109.070957
1.5498113||109.2084749
1.5473214||109.2078312
1.5412055||109.2060452
1.5370774||109.2028278
1.5408030||109.1952677
1.5295029||109.2013178
1.5247202||109.1988280
1.5212161||109.2039839
1.5263005||109.2116050
1.5251314||109.2185268
1.539387||109.170873
1.542965||109.168413
1.540568||109.169440
1.541455||109.168917
1.543988||109.159927
1.545954||109.155319
1.541350||109.153418
1.541731||109.143854
1.542155||109.142322
1.546423||109.154508
1.550194||109.154715
1.547493||109.153297
1.550353||109.143537
1.556382||109.139593
1.559491||109.135422
1.549935||109.091418
1.536897||109.082670
1.521486||109.076833
1.578351||109.181505
1.584814||109.182902
1.590619||109.184515
1.585576||109.178916
1.592743||109.176843
1.516305||109.188456
1.519368||109.187182
1.522613||109.184385
1.524490||109.179996
1.525001||109.178592
1.526672||109.176252
1.530773||109.174457
1.530328||109.173394
1.534099||109.171989
1.531120||109.161890
1.5568431||109.187860
1.5533981||109.182965
1.5490733||109.178434
1.5430687||109.172401
1.5423524||109.174950
1.5403653||109.182717
1.543455||109.169771
1.546961||109.169474
1.551085||109.169462
1.555220||109.169192
1.558898||109.169617
1.567121||109.163522
1.573068||109.161692
1.568188||109.164650
1.576586||109.161872
1.583524||109.163748
1.584243||109.161801
1.587976||109.165169
1.590624||109.162662
1.590804||109.167137
1.594201||109.170020
1.595699||109.166094
1.597918||109.161506
1.596100||109.155686
1.568873||109.152203
1.580652||109.150452
1.580621||109.150499
1.590083||109.147583
1.583539||109.142563
1.566598||109.145293
1.12583N||108.96961E
1.11575N||108.96963E
1.11243N||108.96964E
1.10868N||108.96957E
1.10167N||108.96926E
1.090984N||108.976645E
1.091446N||108.969312E
1.09571N||108.9425E
1.090816N||108.982521E
1.090698N||108.989724E
1.09478N||108.9691E
1.11018N||108.97796E
1.1084N||108.98338E
1.10726N||108.99005E
1.10317N||108.98825E
1.10365N||108.99644E
1.127096||109.040657
1.127096||109.040657
1.127.096||109.040.650
1.127096||109.040657
1.123856||109.043624
1.121747||109.045807
1.117784||109.049707
1.114812||109.053092
1.1372N||109.0445E
1.1276N||109.0526E
1.1223N||109.0586E
1.1158N||109.0627E
1.1084N||109.0651E
1.1320N||109.0540E
1.1285N||109.0578E
1.1215N||109.0637E
1.1117N||109.0687E
1.10769||109.04049
1.10562||109.04807
1.10811||109.05713
1.10305||109.05979
1.10119||109.06570
1.09991||109.06849
1.0967426||109.074258
1.096571||109.080617
1.1263010608668327||108.97943223930048
1.120629477321146||108.98497837155817
1.1215990909507916||108.99365421262904
1.1238613784247433||109.0005807421698
1.121093566871625||109.00119073646803
1.112923820136164||109.01729838830406
1.1136693844799643||109.01893948013746
1.1202973520089685||109.01562658193224
1.1356211106337175||109.01958854271055
1.1325599753000681||109.0222922935232
1.093153°||109.055712°
1.08841°||109.053308°
1.084332°||109.051631°
1.080602°||109.049578°
1.079318°||109.04906°
1.07006°||109.04352°
1.084661||109.076054
1.086444||109.073206
1.087828||109.069025
1.089609||109.064767
1.078398||109.061999
1.074631||109.059498
1.069994||109.055185
1.066019||109.047403
1.0710919||109.0610936
1.068388||109.062533
1.068348||109.065820
1.067484||109.066742
1.065282||109.076518
1.070121||109.077433
1.068185||109.082868
1.062491||109.075847
1.064684||109.087591
1.061747||109.092147
1.059021||109.081266
1.060071||109.072615
1.059347||109.067970
1.035737||109.048599
1.039606||109.040248
1.013619||109.071217
1.02516||109.113264
1.025553||109.10847
1.037541||109.188383
1.034128||109.175853
1.03756||109.188533
0.356784||109.172478
0.356784||109.172478
0.356594||109.167495
0.362317||109.170115
0.361836||109.168274
0.362028||109.167367
0.362903||109.166856
0.360215||109.166378
0.360709||109.164734
0.354408||109.165366
0.352632||109.162651
0.349637||109.157088
0.347569||109.156774
0.348567||109.156606
0.346268||109.171890
0.340013||109.158119
0.340141||109.153021
0.336829||109.151526
0.336965||109.151783
0.332063||109.149541
0.327629||109.145839
0.324573||109.143457
0.324963||109.143225
0.386937||109.147463
0.375196||109.148359
0.372700||109.149767
0.362647||109.149288
0.361092||109.163018
0.362024||109.164392
0.363093||109.165243
0.363042||109.164963
0.364695||109.165997
0.333985||109.250258
0.328003||109.239891
0.329543||109.235330
0.334982||109.219869
0.342051||109.221565
0.350761||109.227933
0.340568||109.213781
0.344881||109.211968
0.349348||109.211105
0.354186||109.176176
0.349059||109.186140
0.351447||109.182120
0.345142||109.186308
0.342217||109.184854
0.342090||109.181653
0.340437||109.185953
0.343926||109.189011
0.342783||109.190275
0.336156||109.189599
0.320283||109.188646
0.318593||109.180832
0.308407||109.192778
0.344182||109.202808
0.342969||109.202830
0.336953||109.212228
0.338019||109.214168
0.335871||109.215962
0.334598||109.219767
549.576||109.144.356
570.939||109.152.885
560.629||109.122.766
588.019||109.136.032
656.580||109.146.567
555.676||109.139.937
557.690||109.146.428
557.530||109.131.879
0.552139||109.104892
0.546340||109.103391
0.543640||109.102529
0.575599||109.099910
0.580464||109.116234
0.580782||109.081000
0.555432||109.112799
0.546127||109.079453
0.489154||109.214759
0.496192||109.207205
0.470616||109.203086
0.471645||109.167466
0.468899||109.166093
0.477224||109.163432
0.484348||109.158196
0.463406||109.168324
0.499196||109.157252
0.566275||109.232287
0.569897||109.237720
0.561112||109.237412
0.576909||109.237643
0.580030||109.234792
0.549360||109.222706
0.549188||109.220045
0.550819||109.224680
0.555367||109.212578
0.556998||109.206913
0.564379||109.204338
0.554767||109.215067
0.564980||109.195669
0.658822||109.177163
0.649210||109.150728
0.661569||109.157422
0.607155||109.132016
0.597543||109.150899
0.626037||109.110044
-3.371486||103.984827
-3.369430||103.985857
0.367141||109.275589
0.376632||109.279411
0.376610||109.279583
0.369764||109.307973
0.373609||109.279433
0.36932'U||109.16965'T
0.379043||109.171224
0,381204||109.171441
0,381204||109.171441
0.388506||109.159901
0.390242||109.159140
0.412009||109.235432
0.417926||109.230703
0.419477||109.228328
0.415966||109.224817
0.414734||109.223172
0.402535||109.208627
0.405181||109.237298
0.419721||109.228649
0.427206||109.272442
0.423443||109.273530
0.390786||109.284302
0.408906||109.294452
0.418173||109.284817
0.403588||109.294531
0.414385||109.272242
0.409825||109.272832
0.407947||109.295044
0.396595||109.280528
0.343053||109.285419
0.344946||109.282702
0.346528||109.281735
0.348753||109.280672
0.350231||109.278601
0.356623||109.275497
0.362742||109.268565
0.366936||109.265605
0.362439||109.274790
0.345046||109.282653
0.352671||109.281895
0.366936||109.265605
0.42998||109.26884
0.42926||109.26852
0.43549||109.25995
0.43549||109.25995
0.43549||109.25995
0.45073||109.24544
0.46964||109.23293
0.43837||109.24382
0.435571||109.237866
0.43332||109.23582
0.42998||109.26884
0.391897||109.192120
0.390356||109.186878
0.378783||109.201178
0.393308||109.195361
0.399152||109.203432
0.391344||109.190679
0.378779||109.201246
0.399174||109.204214
0.391141||109.188177
0.397954||109.197874
0.425359||109.217445
0.429068||109.214279
0.441955||109.186699
0.457630||109.179074
0.426059||109.196714
0.430278||109.214480
0.433003||109.212226
0.465420||109.165507
0.441955||109.186699
0.426059||109.196714
0.1983272||109.1472277
0.1988837||109.1481795
0.1985126||109.1491850
0.1999241||109.1509972
0.1956416||109.1495293
0.175145||109.158248
0.176564||109.157022
0.172927||109.158386
0.197764||109.161314
0.206348||109.178529
0.221962||109.174015
0.209173||109.183762
0.224724||109.179609
0.219686||109.188575
0.229007||109.186046
0.185742||109.153995
0.179037||109.170450
0.182642||109.169249
0.167794||109.170922
0.177149||109.170193
0.178394||109.165043
0.173373||109.170128
0.177138||109.170246
0.177782||109.169849
0.178930||109.170343
0.177689||109.184004
0.181380||109.182406
0.183448||109.181634
0.180009||109.183538
0.181339||109.182455
0.178700||109.183308
0.159816||109.203866
0.174739||109.218559
0.175083||109.219385
0.173806||109.219343
0.176939||109.219772
0.174460||109.220340
0.174718||109.218484
0.174106||109.218967
0.174213||109.220018
0.174546||109.219482
0.174350||109.219887
0.174081||109.219781
0.174264||109.219807
0.174349||109.219892
0.174053||109.219615
0.174388||109.219650
0.174145||109.219950
0.174278||109.219706
0.173989||109.219858
0.171400||109.218463
0.173471||109.218356
0.174318||109.217369
0.173192||109.218571
0.172355||109.216918
0.173889||109.219504
0.174383||109.218056
0.173868||109.219418
0.173610||109.218978
0.173095||109.218592
0.173696||109.218597
0.173664||109.218855
0.173267||109.217884
0.173959||109.219279
0.157337||109.201041
0.158506||109.202726
0.158120||109.201481
0.158035||109.201623
0.158411||109.200969
0.157413||109.201108
0.158250||109.202246
0.157681||109.200765
0.158046||109.201548
0.157864||109.201859
0.158325||109.202192
0.157531||109.201291
0.126378||109.347962
0.119511||109.351395
0.110928||109.345216
0.106808||109.334573
0.104062||109.320496
0.099255||109.313630
0.093762||109.303674
0.112301||109.342126
0.104748||109.333543
0.099255||109.319466
0.101658||109.303674
0.098225||109.283417
0.090329||109.273118
0.084836||109.267968
0.084836||109.258012
0.076596||109.253892
0.084492||109.253892
0.073506||109.242905
0.066983||109.237756
0.065610||109.226426
0.057370||109.229173
0.062863||109.219559
0.057713||109.226083
0.050503||109.221963
0.055997||109.210976
0.049817||109.222993
0.086896||109.277924
0.077626||109.239816
0.102002||109.325303
0.096852||109.314317
0.090329||109.288567
0.097195||109.282044
0.110241||109.309167
0.099942||109.286164
0.094105||109.275521
0.086896||109.259728
0.082432||109.262818
0.083119||109.249429
0.083806||109.268655
0.081059||109.244622
0.072819||109.227113
0.113675||109.355515
0.115391||109.325990
0.107495||109.321183
0.100972||109.301270
0.118481||109.352769
0.625,578N||109. 955,854E
0.717,256N||109.929,682E
0.753,034N||109.921,834E
0.825,56N||109.922,368E
0.859,886N||109.927,942E
0.95,742N||109.933,42E
0.731,458N||109.937,236E
0.716,998N||109.1018,648E
0.714,262N||109.1037,326E
0.77,878N||109.1134,962E
0.092982||109.185255
0.093003||109.185888
0.071336||109.192150
0.092209||109.185942
0.091748||109.185888
0.075300||109.189301
0.081280||109.183532
0.082094||109.183791
0.081410||109.181987
0.083414||109.179110
0.085448||109.179367
0.089211||109.178202
0.090825||109.184847
0.091179||109.182905
0.072077||109.193453
0.088268||109.333558
0.076252||109.282746
0.064922||109.269357
0.060116||109.259400
0.051876||109.250474
0.053249||109.264207
0.067669||109.263864
0.084492||109.353471
0.071102||109.281373
0.059772||109.255281
0.050159||109.243608
0.048786||109.253221
0.046726||109.238801
0.074192||109.330812
0.070759||109.296136
0.048099||109.231248
0.041920||109.234338
0.074535||109.334931
0.071445||109.290986
0.079342||109.316392
0.083118||109.326005
0.085178||109.331842
0.085865||109.336648
0.089985||109.343858
0.073505||109.301972
0.070759||109.288240
0.069042||109.281716
0.064922||109.272447
0.057026||109.258027
0.091701||109.353471
0.090671||109.345231
0.065609||109.266267
0.063892||109.259400
0.058399||109.255281
0.032133||109.256957
0.027380||109.261080
0.045056||109.270100
0.023533||109.264283
0.021726||109.269014
0.021325||109.272329
0.021703||109.274355
0.035724||109.277816
0.050629||109.282045
0.055921||109.287147
0.014459||109.284057
0.015310||109.282256
0.021690||109.283877
0.025878||109.286190
0.012494||109.291626
0.018703||109.289469
0.021288||109.290539
0.023164||109.289132
0.020950||109.290711
0.021562||109.291145
0.023592||109.291871
0.034191||109.361100
0.041173||109.264951
0.022931||109.267376
0.041361||109.279234
0.018154||109.282307
0.040911||109.292479
0.019724||109.287640
0.018555||109.288456
0.026626||109.257338
0.029519||109.261779
0.020382||109.275901
0.059168||109.291530
0.021913||109.289971
0.024156||109.290071
0.021261||109.291066
0.022307||109.292125
0.019485||109.274775
0.017853||109.278110
0.029572||109.269397
0.017326||109.288782
0.023361||109.365472
0.033195||109.289626
0.450706||108.938926
0.45467||108.93696
0.45433||108.93804
0.451437||108.938784
0.450398||108.939995
0.452367||108.940760
0.452441||108.941464
0.452478||108.941908
0.46006||108.96835
0.45973||108.97036
0.466215||108.975883
0.462813||108.969508
0.471286||108.968745
0.477335||108.959994
0.477335||108.959994
0.475515||108.956977
0.462499||108.933703
0.460716||108.932785
0.480292||108.951319
0.472114||108.944202
0.480292||108.951319
0.480292||108.951319
0.484706||108.952922
0.482560||108.951291
0.480414||108.949403
0.479470||108.946914
0.477324||108.944424
0.478097||108.940648
0.496169||108.913099
0.493948||108.912775
0.494327||108.912013
0.490403||108.913959
0.485243||108.915028
0.495923||108.911590
0.496531||108.914109
0.499114||108.911007
0.502482||108.912413
0.500779||108.910371
0.497145||108.920967
0.505088||108.920967
0.505602||108.924940
0.505957||108.927968
0.496898||108.911083
0.529699||108.916360
0.527054||108.918097
0.524941||108.919883
0.523876||108.922718
0.523876||108.922718
0.518625||108.925170
0.518625||108.925170
0.518625||108.925170
0.538206||108.937894
0.540477||108.931633
0.541901||108.926223
0.542589||108.922623
0.533354||108.917387
0.532525||108.917709
0.530785||108.917727
0.544853||108.922557
0.552926||108.924372
0.554668||108.927297
0.553914||108.931222
0.556496||108.925969
0.556496||108.925969
0.557007||108.927789
0.496252||108.924498
0.495865||108.926014
0.496473||108.929597
0.494413||108.934776
0.492685||108.940283
0.553504||109.059430
0.540630||109.062863
0.537025||109.051533
0.532391||109.044839
0.523980||109.032307
0.524151||109.024926
0.517800||109.019776
0.513337||109.006386
0.513337||109.002267
0.503724||108.968449
0.576791||109.040124
0.567179||109.045274
0.52333||108.94591
0.553790||109.025704
0.554820||109.024674
0.536624||109.010941
0.536624||109.010941
0.544864||109.018151
0.1758962||109.658026
0.1752278||109.644856
0.1743056||109.625668
0.171417||109.622986
0.1732484||109.61464
0.1727138||109.555278
0.1710416||109.63636
0.1657072||109.63408
0.1718384||109.553046
0.171077||109.539258
0.172358||109.527522
0.1655554||109.523226
0.1646986||109.525926
0.163513||109.539024
0.1637602||109.546902
0.14'43,14"2||109.6'11,808"
0.15'3,37"||109.5'52,374"
0.15'13,716"||109.5'40,740"
0.15'21.108"||109.5'35,004"
0.15'27,366"||109.5'30,636"
0.15'23,79"||109.5'27,738"
0.15'43,524"||109.57,68"
0.16'9,294"||109.5'35,874"
0.16'4,89"||109.5'55,338"
0.16'33"||109.6'15"
0.16'16,326"||109.6'35,118"
0.15'57,09"||109.6'43,002'
0.15'35,604"||109.6'37,566"
0.14'57,3"||109.6'0,306"
0.15'43,26'||109.5'47,412"
0.14'838"||109.5'57,552"
0.15'23,694"||109.5'32,856"
0.16'10'26"||109.535,286"
0.15'21,042"||109.6'19,506"
0.15'40,620"||109.6'33,324"
0.14'49,914"||109.6'6,438"
0.244968°||109.11121°
0.24497°||109.111221°
0.24161°||109.107182°
0.24161°||109.107182°
0.239669°||109.107553°
0.239938°||109.107563°
0.23988°||109.107559°
0.233284°||109.114613°
0.23335°||109.112728°
0.233301°||109.11405°
0.23269°||109.115543°
0.218582°||109.12799°
0.222074°||109.122882°
0.23774°||109.118394°
0.23774°||109.118394°
0.203883°||109.145454°
0.234055°||109.1173°
0.233701°||109.123897°
0.245905°||109.121993°
0.244673°||109.128068°
0.241056°||109.132956°
0.238054°||109.136928°
0.226162°||109.138091°
0-20 2,28408 N 109°3'1,2227489-E
0-20 2,28408 N 109°3'1,2356776-E
0-20 2,28408 N 109°3'1,22328-E
0°20'3,559"N 109°3'46,134"E
0:1948, 831 N 109°3'30,34 E
0°19'20,674 N 109°3'10,481 E
0°19'14,648"N109°3'45,13"E
0°19'11,141 "N109°3'54,592"E
0°18'27,398"N 109°4'0,963"E
0°18'44,616"N 109°4'5,078"E
0°18'44,616"N 109°4'5,057"E
0 1843,2126 N 109:247.9364 E
0.299511||109.031277
0.301762||109.029325
0.301762||109.029325
0.295||109.036402
0.296526||109.035595
0.295||109.036402
0.297462||109.038613
0.300303||109.040481
0.29352||109.036725
0.301844||109.041231
0.293609||109.041152
0.291093||109.048792
0.281495||109.064742
0.284273||109.060202
0.283325||109.060849
0.284530||109.056840
0.285485||109.058122
0.288556||109.055017
0.1645||109.516152
0.1634||109.59312
0.1625||109.54216
0.1629||109.458317
0.1631||109.441210
0.1644||109.44386
0.1650||109.442354
0.1647||109.437303
0.1649||109.429276
0.1634||109.43725
0.1616||109.429263
0.1629||109.420262
0.1628||109.434158
0.1637||109.42519
0.1638||109.42625
0.1646||109.429360
0.1648||109.42342
0.1648||109.415342
0.1656||109.42650
0.174||109.422247
0.1652||109.41726
0.1640||109.421148
0.1644||109.418180
0.1637||109.41778
0.1621||109.412235
0.1642||109.414257
0.1648||109.48316
0.1647||109.4820
0.1648||109.41162
0.1651||109.357209
0.1654||109.42247
0.1646||109.43320
0.1656||109.43081
0.1631||109.415348
0.1611||109.43520
0.1623||109.424200
0.1659||109.414316
0.1643||109.41440
0.1640||109.5830
0.1634||109.45053
0.1637||109.44560
0.1649||109.444286
0.1650||109.438301
0.1645||109.43219
0.1634||109.433280
